usuarios_concurrentes,uso_ancho_banda,latencia_red,capacidad_servidor,riesgo_qos
6.966293577196206,45.12816844495771,1.2364523756484038,27.729863730288212,15.555555555555541
24.31943840690523,2.932017198094144,1.8336060454636722,48.14489504818148,15.555555555555541
14.209730358316822,42.09421667156171,3.113370263165087,35.59452107102271,17.87551893451217
63.08899888377252,65.70254745782614,2.12452826451526,64.11707436195938,49.99999999999999
78.30235487695104,40.934663273299535,4.508628908018269,42.39472115756108,50.000000000000014
71.31070408056827,41.7220129279272,7.615793143032187,20.362901771340535,50.00000000000005
16.07520827285178,39.28765893957316,3.595456812952742,65.45360783740065,28.680295568670847
62.30354610585576,67.27626315521053,3.0862978064642173,64.86322788107499,49.999999999999986
18.2126605719203,5.778878249313237,0.7052616939312014,80.20003174466672,15.555555555555541
57.76386957700396,22.62143413453812,4.672686664214362,93.23723513663168,49.99999999999999
41.24186400137783,60.29835579917318,4.409638545341885,45.339110021891806,49.99999999999996
40.802166158885434,11.734515009078223,6.221375771755874,75.98403754700084,34.947074139104856
27.65654094314533,36.59403444496827,2.446683425983981,83.52999381255786,16.42859921990093
24.77952818549812,70.04406516604206,4.513231124323428,58.26326244747846,50.00000000000003
15.58430197873136,91.85466993991304,3.39698005643612,78.38323369901138,24.90410584467776
85.76047190442436,83.66956205021103,3.8954785579753883,68.39617052111866,71.7029285734737
61.09086372766007,68.17848945480792,7.11426328890713,78.39004170957004,67.55691387741379
24.46733521826775,87.46391099530575,5.06809814094871,27.19686006256068,50.0
33.48694325922743,92.73716752477512,8.18614755113838,24.530940411697152,84.44444444444444
28.182414689315987,35.18094827305569,6.780577853967564,41.940884604222376,20.606070955618634
47.73375659984077,84.54612840342607,1.9025404393364655,56.832049395983,44.72473309304467
19.159554864103985,65.62782909021811,6.774077722286892,58.33379381870667,50.000000000000014
31.022121700435186,55.64033415885871,4.028614405837707,63.40810099957549,50.0
24.870761444084764,35.4426216158171,4.415123872707233,27.18266669797824,16.630506636718575
35.50700201764972,49.79536219515223,4.275668283041659,59.53432655274734,49.3896824619009
7.478683283204293,22.545596634301724,3.215330323202463,53.97657008325542,19.285648365938236
77.96054099040153,3.826283819000558,9.318674005179945,41.75084433563951,49.99999999999995
30.341692100987665,45.493839905326325,5.62194209573161,92.02927163234813,18.89587403336403
43.332104656295876,74.57307271789769,1.098914099553606,42.5740201684288,27.71247227095067
31.045541643999996,49.93256762443124,4.461708305299363,69.13954628420363,49.77665167055864
43.755685312236785,32.174137585473176,1.6588280115099938,57.92032987596053,18.482976085504603
21.44426377826086,41.25163205553952,5.178116666629007,68.45459277906743,34.348220735736064
38.730000752355906,65.12769715219616,8.184668843981793,21.535421448076523,49.99999999999995
65.82704004560156,49.77545231620772,7.043233680619284,61.14095181998511,50.00000000000005
15.1988324079265,46.31266798664226,2.706686170019836,72.5375537501846,27.552261510198527
15.49711180362803,52.612642260093246,2.684546197119747,61.54047027312052,31.362863200107363
42.60340884988137,35.76833862173042,0.4745639935772583,22.756737154964355,15.555555555555541
38.1610299601968,37.635997298529134,2.1491643672201515,84.26346043628197,17.211617884306243
36.801174893055084,77.94640624047963,5.146313566580147,26.783508345056234,43.37717365995006
19.42696215066869,96.04961915502545,9.798837492790401,51.70230107475688,72.39332024671685
50.2532767959891,63.52421883935929,3.271971957162541,82.6342508896707,50.00000000000003
57.20405310616965,78.74474036540157,2.0778019353048904,69.2482685832674,49.999999999999986
20.487867171270924,69.50339691820284,1.0223260284260935,59.316706961175726,27.063410803093642
6.63478720068051,28.708400915165278,3.489524307372986,75.80063802134147,22.03663119087184
81.1131952474517,38.745708123691124,5.8291915340065925,76.47364077848663,73.04409147352477
42.54025513603732,62.52223096081066,3.7880007649781167,39.413863411579385,35.90452267317824
16.711643467069873,67.04727361312365,4.490866271061767,22.171200891893896,28.618766149395647
67.1431168336889,50.719844890226575,5.883414316608998,30.377263264993132,50.00000000000005
34.404248960916185,25.19119991276456,0.17895236987091606,31.218356125219728,15.784769281377748
24.189386054527617,24.164148867945293,2.540737735159132,90.88838904115538,15.555555555555541
24.713578635927544,32.99612887997463,6.872658003243947,68.96721588617025,18.678030551956642
51.68806279953698,82.90257798399335,1.730587101334026,88.9732359528387,50.00000000000005
42.82987854625222,98.14312773965617,1.1511963726162613,77.87630473503533,25.26415022510014
67.26601743451468,54.45579061666803,8.5723904589145,77.01849602119431,65.7492568339406
29.249491306940712,59.209452853914655,3.299783242831153,51.8400514419323,36.30246311565681
23.027818690496325,58.1349963234985,3.862187181208796,76.50628103166575,41.36919372245589
45.285685751975834,49.21319759583151,2.536960617905668,56.7998396384356,38.1818483968013
41.58946785020958,85.14453807690529,3.478798530833912,66.198077716681,39.2376486051351
67.14942937944227,75.06823501412913,4.062763586545637,67.5597489644312,50.000000000000064
27.797127305382507,35.20322357904425,6.030560900667823,13.786369190584882,16.58062921794681
40.77176790486731,48.45557430420627,1.7416041393116717,73.6038795646128,30.363176723584953
75.93556349083907,31.45808832792678,6.209556634011006,40.524418526891495,50.000000000000014
61.11202433480868,35.42786953426357,5.181613533106831,57.05707957757167,49.999999999999986
45.64909082033207,46.85370629406006,1.7042020065558963,65.9384955390894,37.07917993966008
19.021795263654244,51.242272928091424,3.689322146920798,83.990256813064,19.233765839472547
32.27540045066979,21.589662893387626,7.881318131661962,27.665819017280757,15.989242738153868
54.953118415605694,49.63084187126316,3.7671133364852087,59.424350682226034,50.00000000000002
28.6740433152631,65.49154411922433,6.550556934972251,92.7225813972345,81.34248455219995
42.39013538484855,90.01558928847743,5.454527814739448,11.508725730980801,49.999999999999964
58.76774213488753,52.09569478552852,7.7972549394274955,71.55504523888663,54.82089162640954
69.46043850954442,91.32005487412606,2.662858062591083,66.19529638871964,50.00000000000003
41.343429056051875,38.29423938983598,6.2638058732407265,67.91309194194184,31.815382381809393
14.548606825099858,48.65556500592555,5.994269724079753,35.72218877829316,19.665806252084742
14.28475062594278,35.8601261470059,7.894502061401831,81.53544210983156,51.21600888801255
90.36517748514703,53.678523824370075,3.637895347451387,43.42374844820183,33.676224457921776
25.685367857852686,53.56047439300192,1.3453343663292974,74.83771621589302,23.118000991992318
35.095120100053016,63.00077985502665,5.2072756393659265,41.41882531212413,49.99999999999997
63.106829311552616,67.67348913946107,1.9835965001837692,77.18909743826559,50.00000000000003
5.829065633715459,56.22008692928875,7.136049864677365,79.72093158361643,81.89253194035201
13.116047303395678,32.312708317267756,4.389008860600298,67.61220466090747,28.847154414608195
33.20200896781813,40.87860414718984,3.3109596577106872,57.50181552452941,25.797115179396695
35.81110544517359,51.733410625420404,3.0148388721956554,22.097339734294355,17.65239353837406
62.781942010541144,52.835219502689036,1.5603268929032081,48.004683466950254,44.80267277569228
63.99340217617493,39.87394000399687,6.193472517789229,66.600338676405,50.00000000000002
40.03792810799149,57.5896851006309,2.9814407446073035,78.98604964699665,20.58436249123878
41.20384930056936,36.368201075197106,6.372214739781052,56.78009379615621,30.634497378796482
24.841831904081456,42.35148549311201,3.6831173426288304,37.07179527877068,18.155250517561594
60.20223130912067,58.29669437925536,9.356139822373285,68.90151532525606,50.00000000000001
53.353822163451255,37.36419112833827,2.4217503632491972,82.27564749782876,50.39944400706751
20.404241872513353,82.0995887588828,2.7159284987185797,26.17219389970435,16.994414404282384
7.067335144027433,70.91674767210228,7.456841018995031,60.52539495911334,54.08034801520523
32.75955834940533,74.62601937130853,3.5149148953961546,48.2078841392114,35.49134254902525
42.59278855966748,40.03664538756371,1.2312918660909489,85.70387454628128,18.361600742902045
25.290775460157374,51.85348465857604,7.061883207328068,49.404819493415665,50.00000000000001
55.96199620070276,55.02879294767144,4.594919468871683,68.54895996512253,50.00000000000003
51.68585150187253,70.86068891941916,8.339831332068421,36.76916078470803,53.328999944112965
23.082766993021316,50.40200483334891,7.048345060293554,66.9931950324962,49.99999999999997
44.41045097700933,60.07332628246607,5.110588357228493,81.14226365227606,50.000000000000036
37.78076843503798,76.15601083868188,0.96269679083342,69.59208792610474,29.636674916696975
43.83270200631206,56.31414840607969,6.069210772661049,81.78642983932592,54.58511901160816
74.12223356385562,53.58881810242488,3.7925252218511964,68.02219044530091,50.0
4.491106462147911,79.76028996254485,7.661801003965666,80.21138132111713,83.17109376391754
5.6982417835166865,32.800661822097645,6.522619044647474,52.45017115635707,23.747840635014597
63.457505201132015,46.95673537711495,3.895548482583785,56.62542491313884,50.00000000000004
80.75870240270632,75.41962507899751,1.5272000549211826,50.848114893132866,66.79228357624173
34.87983084841945,57.45451481769221,4.855132863309669,82.59469439568066,51.11538966812828
39.81664221206934,50.232536144316086,1.6128684104092232,33.391163457866575,16.21042480826893
31.75838778259002,54.728479796071284,4.840577285836604,61.95482709397852,49.99999999999999
60.661269558105936,81.8955228507406,4.045628549590131,93.83060530508695,70.8224711082207
55.80917582657759,69.1599502487421,5.680584645578584,59.400870921774064,50.000000000000014
25.08986684543264,50.39610819886177,5.8981728048889766,26.447825271219738,27.310501686690785
6.891355892179235,58.86247009732986,9.32663280463703,76.88747448036354,74.2447219535101
42.621298362413555,44.60230106681509,3.7379422690007615,57.04968011063857,35.78062520041739
44.564417249585134,50.1963580749842,5.809796068457683,46.30733250670612,50.00000000000001
41.9941870117239,57.43937060625906,0.7966682764481114,66.28241671982383,35.84937156860088
61.46420430262932,74.79621136541707,2.159146492880524,61.031614206669204,50.00000000000001
53.47109579077171,79.86811019594748,4.384356928721704,74.66951803291333,50.000000000000014
45.643602748352535,53.64321058351318,3.3049750229489634,15.731847693535169,31.862098670901634
36.552005578765204,69.6337183492435,6.358074698210551,81.19950825408485,80.88120494071984
7.369409433202281,50.48081658678726,2.302174936840128,26.76843403763174,16.136603364674944
55.94483560063879,68.76789812246446,8.55573897092286,58.77041625905598,50.00000000000002
78.60978428683116,66.75588341191519,6.748614077618559,89.99006207864491,79.15995838905626
14.16000823918856,52.983690217520845,7.994953372612908,53.32560392766885,49.99999999999998
26.815170113716462,41.9446252867691,5.363714993770319,64.16502413675134,36.28425882934169
9.111970357131117,43.566264358921906,3.1774844393991613,72.35031700353805,27.385337976535673
23.089018622496244,54.238104102392406,2.061351265356574,49.1947066420405,26.59547289073478
27.063525811664118,43.24585687240807,0.980462993358401,69.38567035533148,20.83734838851611
35.629031841603805,71.90126858954403,3.4006542061729848,63.29558249571758,35.49523698794395
46.094829638108415,84.67396091456855,0.8173522000264024,67.26616886810399,41.009963634045796
15.969369770334438,52.03904719980076,4.368760805158004,46.42522195664383,49.999999999999964
13.649181763320827,91.54131842302039,3.937111130269603,58.48782475226321,48.40521737081132
21.26074307840741,89.86374569581679,2.786587360396582,86.54319892469854,17.14726253651201
2.91875975272724,37.19216027818718,3.0070066902944195,42.41013584277628,17.186827649663282
51.0431946970136,47.10622242402124,5.547205653912664,70.0963374426798,50.00000000000001
66.23757422145432,54.501629160429296,1.9282483328726967,85.90121510089568,49.99999999999997
38.11910024050275,96.36546583863095,3.210867386338193,70.72504201766942,34.01931468741897
47.21738124057083,20.427583252153532,1.802077480089497,24.51759735171531,15.555555555555541
77.61080178823634,28.34985075135929,0.8695679466176666,26.146362546664804,15.555555555555541
46.698832309147164,68.87681194739935,6.698343602185582,61.71103725246753,49.99999999999998
49.631217796203586,62.66495387648732,1.012611637227128,34.69300332593209,28.725697725715758
19.90275450889411,52.202585586627734,2.8207097836142196,66.98421079082178,32.12153815420353
34.75360398503913,50.673724292585085,2.778699226554465,28.90711966750165,17.130113577645254
44.547881684171564,70.15974454366497,8.493849881261186,43.76096214329521,51.34008264170351
45.666798546306744,31.13793818653656,4.474637409453745,69.64085577872748,39.41799876927214
32.5792507693491,31.485533928868612,7.900857352854619,58.83600755237617,16.04894358773018
58.69326399467444,99.85555941118866,3.8254270188979147,67.72579441138684,49.99999999999997
36.998661004517494,50.59375668185872,2.387751343584147,57.86526812261904,30.590010004561012
24.691061216790704,28.855887739906546,8.126392942506468,32.06160099338781,15.555555555555541
59.14497230234465,48.163942879686516,2.763418071667489,67.19772384618803,50.000000000000036
42.76566747577908,48.68453553173815,4.626580649056771,80.90795352567669,40.241757586268875
38.240168129399876,52.70828780373303,1.6684015175617,46.938998509694656,28.908384050927218
25.413200661549386,68.24393264715427,6.679134164361155,39.956139044965106,38.67761006645017
64.31888006003675,46.57842526891967,5.446368330421938,46.84953037652411,50.00000000000001
12.591066977474716,60.2856691506603,3.0382469147268027,91.15428211103641,17.70513425984537
54.99668640567352,53.36632121486828,4.001930933146994,68.94741092903216,49.999999999999986
90.57627631564056,48.98562147217447,2.3283440194705514,57.72101976864392,50.000000000000014
37.11485028345457,42.238643002934154,9.011102642011647,50.48612653700734,25.03989499445212
43.790309671616015,51.210436331203994,5.339885129214742,54.938571516787285,50.000000000000036
30.977504666871646,66.40353329862691,1.4113640109122227,89.63657719036584,15.738896414629746
83.39448121246747,51.10238994264364,6.216719259161719,64.6969648144171,49.99999999999999
34.774668684053744,63.14455607871392,5.305857198127575,25.381741572787682,28.985851833777783
31.232815193758352,47.96307287479918,2.120906489692985,18.71458373023234,15.782994640633918
19.44913196898366,22.00786500575316,5.920489536874039,74.91543147463376,23.03540156900473
89.39555601125876,59.50562287175772,9.217136007854458,34.90545833855316,52.96342752477989
50.483878859586895,71.58378265873628,2.7236028514420623,43.66777867028469,35.27419006455561
68.45514730614374,54.131880900734195,1.7940489752823938,86.57448020932262,50.00000000000005
19.751481224226563,79.48487150157135,5.6181131861465765,67.50641633366861,50.0
60.72876885794917,64.89727851753555,8.264491695253106,18.420089043418944,50.00000000000001
20.64904547069679,53.84813008740347,4.523676864489306,67.52799922959285,49.99999999999998
26.805340003046403,61.01730577241036,4.310143795982565,41.80788221678819,49.99999999999996
6.2716018497961175,39.64692056280154,5.6850445176352755,84.85875851517287,17.539979713649668
80.32372111726255,48.130121621026674,1.2293868994977255,63.28020283868787,50.00000000000006
21.946784470935953,69.3677113739211,6.28373148560031,29.14700530376051,32.347545013971654
56.14374507217447,72.55581785794026,4.075643721673117,42.23921177698821,50.00000000000003
22.611596856743574,56.36969472314308,4.996223308040961,95.08405760895266,50.0
17.454938790889397,57.17262760920965,2.540459907644329,42.89801535595134,22.313154887007922
26.028356299203814,73.26631149908525,4.919647080312822,15.764962037604006,36.053714003311775
63.49494405178241,11.697202205236607,4.141794318338684,40.65767960704299,49.99999999999999
31.88820186595342,45.52196918157963,2.9696488222914725,76.29831706892908,25.960786852181613
22.293417757329152,52.973638649894575,0.9642840112923339,53.53973662339039,28.07799955710378
63.485612921322286,62.599444032659335,9.442210587232367,63.09611041146218,50.0
51.66712179761148,31.837839864149036,7.726842227041959,29.781180421717945,50.0
24.534777070945765,52.34580383581033,3.5320762080906416,68.02465018769755,39.49496528261126
49.325744781259374,84.68886559111328,8.141650975425767,53.85649471893363,71.48538156076667
12.906536826479812,63.189543672907234,3.260979664839324,93.83030852496768,18.2151302190391
22.194273820366636,72.81983974946665,7.382840621710265,35.7980187871079,80.92449542710219
17.31675165387182,43.765138582597444,2.6906189138051237,66.81607286705555,24.35729474382384
61.51167884433336,72.81016868836282,2.439567358866289,68.10585202319143,50.00000000000001
36.74067561466235,63.110547297133536,6.720367579940986,74.2368929225898,66.25440677502301
20.4710417150225,30.180917443733414,2.6025479480670453,74.55379228623111,15.58913936050443
24.267996368609605,58.47966996228161,3.893375380168142,77.84352397522248,40.0945263260691
17.22317124431633,67.70030383596088,3.210043784580308,46.50625854638582,31.76616760206265
20.131592938808605,41.77496527869925,4.150219101547138,44.806693572118434,29.369785315754026
61.72901733013818,64.42450328839912,4.28089429313039,78.02235000920845,50.0
43.50183997530771,90.05922594257055,2.723544969190542,43.0537242155591,27.644683252186894
42.19003678194943,71.70066592638676,3.2820916773667115,80.0328454790303,25.424217342708864
44.80868562503023,44.35037893634045,4.419046672268109,70.8287808483001,37.39473469130843
37.85215105290571,74.44603631831518,2.2911427551823667,71.50149719652791,27.651350926669664
44.7183697707976,66.41904310837151,6.626106623110295,51.44668017666294,50.00000000000003
52.5707933851398,81.58473557240373,1.7365655883096534,24.900765672042155,15.555555555555541
88.31152183077499,71.15178008910661,7.192795495438842,87.21713284188746,84.44444444444444
37.386339583108615,29.899151077503294,4.964655206385609,73.79182470536018,27.64539033755988
33.9353863542587,26.485896890990066,5.732468697560065,48.116718031848144,27.357974183582133
34.25679461259244,54.3960693956523,1.3561423130347596,93.60492618335954,16.385628365191767
64.98766515230537,76.87272733542152,5.3680867565253605,91.0903839470793,49.99999999999999
47.49243944581168,63.897737464039466,1.2734321138395936,61.20752144893513,44.185370438627416
61.59332783760851,52.352036225288664,3.8677838954563057,76.96421708222076,50.000000000000014
24.169669508031706,51.441685033838596,3.729169512427413,71.26818419480294,41.858976688477796
45.20323112797958,51.3573911781726,6.401825134678217,87.45770625341945,64.11093113291508
65.77461048188692,56.016945874729004,3.089179747428716,34.9123488827251,34.92990740065938
19.57560016834479,52.67642486182448,0.7796369963798376,44.45464992398283,22.33519973000304
36.17462030838602,57.22524466138194,3.1469160904078297,67.33520915844794,34.99353297299685
20.97009809497696,60.651514335373015,4.777002452544089,73.64045250244203,49.99999999999999
21.501701657154566,34.26606453010585,9.547043904265601,44.23118535298962,16.387521118051396
68.3344182043255,56.417804867316704,5.219410081461396,51.793460517106624,50.00000000000004
24.534012842940932,35.240044545722995,5.224029005795724,35.76989207984974,16.588286397339893
89.71916244684631,57.89537445537381,7.1248487343662985,79.87178136485133,82.74386666480562
34.31090922865381,72.22618580690768,2.249299102865014,52.01122789504124,27.291369522153914
53.100888067227245,34.15753383695865,7.537618522516686,48.72997874878454,50.00000000000001
45.46032070799369,41.89916647629788,4.343668981050395,90.7373290556684,27.665630983185018
28.029963919723812,55.050899902523724,6.4457009174668425,40.00216924683785,50.00000000000003
1.7046825034390471,25.232152527422087,2.6905024717858756,69.28249489030665,15.555555555555541
17.92822301739765,57.88914909566826,3.925636062170102,41.70501493336596,41.04902543949279
37.50034856548733,59.24247278113592,1.8227752335085223,80.1469974416609,17.067976621827267
36.65221550652935,85.55482237896891,1.6573457789842974,76.23314290707329,24.226066891062445
4.027236459711885,42.49203712128341,6.865932528955238,34.15317700859001,18.187808933757147
23.024326033951066,60.657973065452545,0.38671560459100557,74.37217591539729,23.593706869131708
53.5999209538518,81.53167401898963,2.7313439660879766,63.87711787162576,49.99999999999999
7.68047198229594,39.23483869856145,2.845519340768967,54.08943182252052,17.276048714311607
81.49375214347839,66.8643948420023,3.7864726892706155,44.21967545287113,39.480051000811685
15.404611235544388,60.19808143956262,2.831782135743834,76.47230158297504,24.790181019087164
49.733539383417195,57.083226762798006,7.620104825375475,87.31791684777033,71.67479642191918
62.58199804354068,68.63178421039909,4.986637560355889,63.10231249219018,49.99999999999999
48.612846421738894,62.67659491485839,3.802494395648469,69.0831288404815,45.90187138713562
25.37974421405997,52.49957330621329,2.3901014915669343,47.36539498265947,26.769070774198614
22.99790141429684,21.151871212488814,5.583646461838545,61.30961184209578,28.434586888752207
32.69177682549187,24.824069779124738,6.520138080693425,51.25356790307142,23.73187488030372
52.04836568554608,31.981836057313046,2.363083287386876,53.365993689495504,29.031033078613483
66.0853024708361,65.8948211293293,4.713823899915445,67.06206642498344,49.99999999999997
25.399069459857525,93.40756847337468,5.252454191060999,35.67624702681416,49.99999999999998
37.396302065754426,36.23940075218336,1.3155911788976098,64.21587582979859,17.045492328574067
53.88230032747819,65.0453406299731,5.035266740494,54.63116592204293,49.99999999999999
42.31385054352989,62.3029239811107,7.758729237207508,63.546000724610415,49.999999999999986
11.008456199562527,59.25398867302309,2.0959688062348127,84.8608718316281,15.735513843299314
46.902669612153225,33.382051827584974,6.332354117344443,48.99860398171583,39.55869805334776
27.380431342588867,35.49642522157238,1.9940886209601822,57.550094162289525,15.555555555555541
54.69697494885414,31.102554076477446,4.426427688698407,69.72569284397969,50.000000000000036
8.346627489102502,19.921757109002357,6.29595912798127,26.24272595706249,15.555555555555541
21.450849660182712,46.56072773436611,2.6157947623413604,73.3000938056188,27.25559353171219
59.484601929527145,65.28109043694532,6.448490120103589,58.82129017909947,50.000000000000036
28.12740374727167,37.50147811028586,4.971199338094286,79.4868465177984,18.394898532580108
31.21092669344768,54.12529172624951,8.464025426066343,92.1397009483213,84.44444444444444
28.31362657896,66.1110917012737,1.1920206369768267,17.181441429596596,15.555555555555541
45.533969909999286,43.95777885946826,1.3853433770182033,60.15948951208352,32.999673271203925
38.32183970396842,59.968594746942806,6.72604126751327,64.94334739499953,50.00000000000001
49.891724020818124,48.04916185251534,3.261638020278852,77.72597632369444,49.56143055653195
58.448281460538965,54.91614591925508,5.207519536146697,54.625663355917794,49.99999999999998
50.27122567904924,54.545636412640526,3.287491069353111,41.86220805910354,35.441838245491255
45.98378831547932,45.24677519679891,3.1532673488940555,39.06854994590312,29.73405809524537
39.49251686800126,55.126137771688555,3.6520515144348256,47.18226371287713,39.11568805361144
37.80960696741702,57.19070600840911,8.029486516078565,67.63993849741718,49.99999999999998
63.986536530858096,26.436994036076612,1.8179937714920793,43.097788208097235,18.328758462337515
42.63402919279078,55.55327394358869,2.7479663848895544,68.42887011276962,35.77991903638754
27.26649720142944,60.77346069414804,6.136720284728998,58.73477030171498,50.0
31.811517356381273,27.939823416350237,7.083332531418632,80.48151566244984,42.56183408024876
0.8579295366113907,46.02280559355209,3.112599481412679,56.78523875660012,30.284491573076263
46.6576025433331,63.89385907139436,5.871839082367732,85.2014125440386,50.00000000000001
30.221887349601666,83.9741072195394,7.384894714215491,35.86991596153397,83.22062644997543
37.446971346429955,60.75714936052792,3.0062837676410163,60.29396279739322,34.9249590981617
63.71622641053254,73.08926655020747,7.476821723674658,78.8400174108519,67.07700200660096
8.585071842000753,63.74800725322202,5.7844749913031785,90.7699076807237,49.99999999999997
4.4879874922283705,66.01715631394889,5.886724911029484,60.723462023777486,50.00000000000001
25.853344596687123,54.59835013724009,6.352473873955058,37.96593700604481,34.425648091191235
54.02809564161603,56.91144954904547,5.94739054035587,27.90544410369468,50.000000000000014
26.2785441823359,73.91498290029242,3.9922465217105962,84.48853862884394,19.9806225724792
